name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
valencia,2020-01-01,14,2.5,7.4,14,0.6,6.8,5.4,88.3,0,0,0,,0,0,12.2,8.8,286.2,1032.4,50,9.1,104.4,9.2,5,,2020-01-01T08:21:50,2020-01-01T17:47:59,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-02,14.5,4.4,8.5,14.5,2.8,7.9,5.8,84.5,0,0,0,,0,0,25.9,9.9,270.1,1031.9,47.5,9.2,119.1,10.3,5,,2020-01-02T08:21:58,2020-01-02T17:48:48,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-03,13,1.4,6.8,13,0.3,6.3,4.9,88.7,0,0,0,,0,0,19.8,10.6,328,1031.5,51.4,7.6,108.1,9.3,5,,2020-01-03T08:22:03,2020-01-03T17:49:39,0.26,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-04,16.3,2.7,7.9,16.3,0.6,6.9,4.2,80.3,0,0,0,,0,0,18.7,13.3,300.3,1032.8,14.5,10.2,122.4,10.6,5,,2020-01-04T08:22:07,2020-01-04T17:50:31,0.31,Clear,Clear conditions throughout the day.,clear-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-05,19,1.5,8.2,19,-0.3,7.3,3.4,75.9,0,0,0,,0,0,14,10.5,266.4,1029.3,0,12.3,126.3,11,5,,2020-01-05T08:22:08,2020-01-05T17:51:24,0.36,Clear,Clear conditions throughout the day.,clear-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-06,15.2,2.4,7.7,15.2,0.4,6.6,4.2,80.1,0,0,0,,0,0,13.3,10,308.1,1029.7,8.8,11.5,124.8,10.8,5,,2020-01-06T08:22:08,2020-01-06T17:52:19,0.4,Clear,Clear conditions throughout the day.,clear-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-07,16,1.5,7.8,16,-0.5,7.2,3.9,78.7,0,0,0,,0,0,15.8,9.6,280.6,1030.7,31,11.2,123.5,10.7,5,,2020-01-07T08:22:05,2020-01-07T17:53:15,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-08,15.5,0.4,8.1,15.5,0.4,8,5,80.8,0,0,0,,0,0,19.8,9.4,267.7,1030.4,42.2,10,72.5,6.3,4,,2020-01-08T08:22:00,2020-01-08T17:54:12,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-09,15.2,3.5,9.6,15.2,1.5,9.3,5.4,76,0,0,0,,0,0,14.4,11.1,230.8,1028,25,10.3,124.6,10.7,5,,2020-01-09T08:21:52,2020-01-09T17:55:11,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-10,16.1,4.7,10.6,16.1,3.3,10.4,4.5,68.2,0.006,100,4.17,rain,0,0,37.1,21.7,357.4,1025.7,36.8,12,111.2,9.6,5,,2020-01-10T08:21:43,2020-01-10T17:56:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-11,16,5.3,9.5,16,2.5,9.3,2.1,61.8,0,0,0,,0,0,11.5,12.8,237.5,1030.5,11.8,11.9,131.3,11.3,5,,2020-01-11T08:21:31,2020-01-11T17:57:11,0.51,Clear,Clear conditions throughout the day.,clear-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-12,14.9,1.4,7.9,14.9,-1,7.4,1.6,65.8,0,0,0,,0,0,15.1,8.9,257,1030.4,14.4,12.8,134.5,11.8,5,,2020-01-12T08:21:17,2020-01-12T17:58:13,0.52,Clear,Clear conditions throughout the day.,clear-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-13,16.7,0.2,8,16.7,-2.4,7.7,0.4,61.4,0,0,0,,0,0,14.8,8.8,252.8,1025.9,41.5,11.5,124.5,10.7,5,,2020-01-13T08:21:01,2020-01-13T17:59:16,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-14,15.7,0.5,8,15.7,-1.2,7.7,-0.3,59.3,0,0,0,,0,0,24.1,12.3,282.2,1022.2,19.6,12.2,134.5,11.7,5,,2020-01-14T08:20:43,2020-01-14T18:00:19,0.59,Clear,Clear conditions throughout the day.,clear-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-15,19.3,1.6,9.3,19.3,-1,9.1,2.9,66.3,0,0,0,,0,0,18.7,13.2,270.4,1024.8,55,11.6,119.1,10.1,5,,2020-01-15T08:20:23,2020-01-15T18:01:23,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-16,18.5,4.7,10.4,18.5,2.9,10.1,5.4,73,0,0,0,,0,0,13.3,10.5,252.6,1027.7,28.1,12.3,130.4,11.4,5,,2020-01-16T08:20:01,2020-01-16T18:02:29,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-17,18.5,7.9,13.2,18.5,5.8,13,3.3,52.8,0,0,0,,0,0,33.4,24.9,255.7,1028.7,43,12.4,106.4,9.1,5,,2020-01-17T08:19:36,2020-01-17T18:03:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-18,18.1,7.1,12.2,18.1,6.2,12.1,4.9,61.7,0,0,0,,0,0,38.5,22.9,244.3,1027.6,65.6,13.4,99,8.5,6,,2020-01-18T08:19:10,2020-01-18T18:04:41,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-19,14.1,6.4,9.5,14.1,2.9,7.7,6.2,80.2,28.305,100,75,rain,0,0,64.6,29.2,9.8,1018.6,51.2,10.1,15.2,1.3,1,,2020-01-19T08:18:41,2020-01-19T18:05:48,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-20,9.1,5.2,7,6.4,1.1,2.8,3.7,80.1,36.878,100,95.83,rain,0,0,90.2,51,15.2,1020.6,50.1,10.3,69.9,6,4,,2020-01-20T08:18:11,2020-01-20T18:06:56,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-21,12,7.6,9.9,12,4.1,8.5,8.9,93.2,67.752,100,87.5,rain,0,0,60.6,30.1,16.6,1016.5,49,8.2,12.5,1,1,,2020-01-21T08:17:38,2020-01-21T18:08:04,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-22,14,7.7,10.6,14,6.6,10.4,9,90.4,11.52,100,66.67,rain,0,0,28,18,357.8,1019.1,47.6,9.5,34.5,2.9,2,,2020-01-22T08:17:03,2020-01-22T18:09:13,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-23,13.6,5.2,9.7,13.6,3.6,9.5,7.2,85.1,0.288,100,12.5,rain,0,0,11.9,10.5,290.9,1021,51.8,10.5,103.1,8.8,5,,2020-01-23T08:16:27,2020-01-23T18:10:23,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-24,15,7.3,11.4,15,6.6,11.3,8.9,85.1,0.023,100,4.17,rain,0,0,12.6,6.9,2.9,1022.3,51.7,10.3,77.4,6.7,4,,2020-01-24T08:15:48,2020-01-24T18:11:32,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-25,13.7,9.6,11.8,13.7,9.6,11.8,10.2,89.7,0,0,0,,0,0,16.2,12.9,4.3,1019.7,43.8,9.4,64.8,5.5,3,,2020-01-25T08:15:08,2020-01-25T18:12:42,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-26,18.1,7.6,12.3,18.1,6.3,12.3,8.1,77.6,0.001,100,4.17,rain,0,0,28.1,12.5,289.3,1020.9,30.5,12,130.1,11.2,5,,2020-01-26T08:14:25,2020-01-26T18:13:52,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-27,17.6,5.2,12,17.6,3.2,11.6,4.9,63,0,0,0,,0,0,44.6,32.6,252.4,1022.9,26.2,12.3,141.4,12.1,5,,2020-01-27T08:13:41,2020-01-27T18:15:03,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-28,17.6,13.3,15.5,17.6,13.3,15.5,8.8,64.6,0,0,0,,0,0,39.2,28.5,245.3,1021,43.9,13.6,49.3,4.2,2,,2020-01-28T08:12:55,2020-01-28T18:16:14,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-29,21.1,12.9,16.8,21.1,12.9,16.8,9.9,64.1,0,0,0,,0,0,32,21.3,245,1021.9,56,14,109.1,9.4,5,,2020-01-29T08:12:07,2020-01-29T18:17:25,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-30,22,12.6,16.5,22,12.6,16.5,7.8,57.9,0,0,0,,0,0,37.8,21.3,253.3,1021.6,52.9,12.7,113.2,9.7,6,,2020-01-30T08:11:17,2020-01-30T18:18:36,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-01-31,22.9,12.5,17.2,22.9,12.5,17.2,9.3,60.3,0,0,0,,0,0,25.9,21,256.8,1022,39.1,12.9,150.8,13.1,6,,2020-01-31T08:10:26,2020-01-31T18:19:47,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-01,26.6,12.8,18.5,26.6,12.8,18.5,10.4,61.2,0,0,0,,0,0,32,17.6,259.7,1022.5,32.5,12.9,143.6,12.2,6,,2020-02-01T08:09:32,2020-02-01T18:20:58,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-02,24.7,11.8,17.7,24.7,11.8,17.7,10.5,64.2,0,0,0,,0,0,20.5,13.2,249.7,1027.2,33.4,13.6,142,12.1,6,,2020-02-02T08:08:38,2020-02-02T18:22:09,0.27,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-03,27.2,11.5,17,26.5,11.5,16.9,9.9,65.8,0,0,0,,0,0,17.3,9.8,241.4,1027.9,36,14.7,140.1,11.8,5,,2020-02-03T08:07:41,2020-02-03T18:23:21,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-04,27,10.2,17.7,26.3,10.2,17.7,6.8,52.1,0,0,0,,0,0,18.9,12.3,269,1024.6,2.8,12.2,158.7,13.7,6,,2020-02-04T08:06:43,2020-02-04T18:24:32,0.37,Clear,Clear conditions throughout the day.,clear-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-05,16,9.7,12.9,16,8.4,12.8,7.5,70.2,0.193,100,4.17,rain,0,0,20.5,12.7,53.2,1029.1,36.9,12.4,136.3,11.7,6,,2020-02-05T08:05:43,2020-02-05T18:25:43,0.41,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-06,15.3,7.4,11.4,15.3,6.2,11.3,7.2,76.1,0.096,100,4.17,rain,0,0,20.9,12.3,126.7,1027.4,42.6,11,141.7,12.3,5,,2020-02-06T08:04:42,2020-02-06T18:26:54,0.45,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-07,15,7.7,10.9,15,6.7,10.8,7.6,81,0,0,0,,0,0,8.3,7.4,312.9,1025,52.2,12.3,78.4,6.6,3,,2020-02-07T08:03:39,2020-02-07T18:28:05,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-08,16.6,5.4,10.9,16.6,3.6,10.9,7.4,79.6,0,0,0,,0,0,14.8,14.5,271.5,1025.1,43.6,11.4,146.5,12.5,6,,2020-02-08T08:02:35,2020-02-08T18:29:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-09,17.7,7.3,11.9,17.7,7.3,11.9,8.3,80,0,0,0,,0,0,14.8,12.1,189.3,1029.4,23.4,10,161.1,14,6,,2020-02-09T08:01:29,2020-02-09T18:30:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-10,24.7,8.9,16.5,24.7,7.4,16.4,8.5,61.5,0,0,0,,0,0,20.9,19.3,227.8,1027.9,20.7,12.7,170.1,14.6,6,,2020-02-10T08:00:22,2020-02-10T18:31:37,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-11,24.1,10.6,16.7,24.1,10.6,16.7,9,63,0,0,0,,0,0,22,12.3,265.7,1024.1,48.6,12.9,170.3,14.7,6,,2020-02-11T07:59:13,2020-02-11T18:32:48,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-12,17.3,10.4,14,17.3,10.4,14,10.2,78.5,0,0,0,,0,0,23.4,18.5,18.1,1024.3,70.2,11,130.6,11.2,5,,2020-02-12T07:58:03,2020-02-12T18:33:58,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-13,20.2,10.4,13.9,20.2,10.4,13.9,10.5,81.1,0,0,0,,0,0,14,12.1,9,1022.3,43.1,11,161.5,13.9,6,,2020-02-13T07:56:52,2020-02-13T18:35:08,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-14,21.6,8.8,14.6,21.6,7.6,14.5,8,67,0,0,0,,0,0,17.3,16.6,245.5,1024.9,0.1,12.9,175.8,15.3,6,,2020-02-14T07:55:39,2020-02-14T18:36:17,0.67,Clear,Clear conditions throughout the day.,clear-day,"08285099999,08284099999,LEVC,F1683,08014399999,LEBT,08286099999,08290099999"
valencia,2020-02-15,17.7,6.9,12.6,17.7,6.9,12.6,8.6,77.3,0,0,0,,0,0,17.6,14.2,67.3,1026.2,12.1,10.9,175.9,15.3,7,,2020-02-15T07:54:25,2020-02-15T18:37:27,0.73,Clear,Clear conditions throughout the day.,clear-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-16,16.6,9.3,12.2,16.6,8.9,12.2,10.2,87.3,0,0,0,,0,0,17.3,10.3,6.5,1026.6,52.5,4.9,172.8,14.9,7,,2020-02-16T07:53:10,2020-02-16T18:38:36,0.78,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-17,19.7,9.1,13.1,19.7,9.1,13.1,10.1,83.7,0,0,0,,0,0,21.6,23.5,34.3,1025.1,79.6,5.2,178.6,15.4,7,,2020-02-17T07:51:54,2020-02-17T18:39:45,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,VREI4,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-18,13.8,11.6,13,13.8,11.6,13,11.1,88.7,0.89,100,25,rain,0,0,16.9,12.1,355.1,1031.5,64.8,7.5,30.8,2.7,2,,2020-02-18T07:50:37,2020-02-18T18:40:53,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-19,16,11.2,13,16,11.2,13,10.3,84.1,0.292,100,8.33,rain,0,0,19.1,15.7,128.9,1031.2,44.8,10.6,150,12.9,6,,2020-02-19T07:49:19,2020-02-19T18:42:02,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-20,17.1,6.8,11.6,17.1,6.8,11.6,7.9,78.8,0,0,0,,0,0,19.8,17.2,174.7,1026.4,32.6,12,192.3,16.8,7,,2020-02-20T07:47:59,2020-02-20T18:43:10,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-21,17.1,5.8,11.3,17.1,3.9,11.2,7.2,76.6,0,0,0,,0,0,15.8,12.3,183.1,1029.8,15.7,10.9,190.6,16.6,7,,2020-02-21T07:46:39,2020-02-21T18:44:17,0.98,Clear,Clear conditions throughout the day.,clear-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-22,18.7,5,11.9,18.7,4.2,11.9,6.9,73,0,0,0,,0,0,13.3,11.7,141.7,1032,27.2,11.1,198.3,17.1,7,,2020-02-22T07:45:17,2020-02-22T18:45:25,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-23,19.3,5.1,12.1,19.3,5.1,12,5.9,68.2,0,0,0,,0,0,17.3,12.4,207.7,1033,42.5,11.9,201.5,17.4,7,,2020-02-23T07:43:55,2020-02-23T18:46:32,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-24,20.7,5.7,13.3,20.7,3.9,13.2,5.3,60.8,0,0,0,,0,0,14,13.5,200.8,1026,3.2,12.9,202.2,17.4,7,,2020-02-24T07:42:31,2020-02-24T18:47:38,0,Clear,Clear conditions throughout the day.,clear-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-25,25.1,8.2,15.7,25.1,6.6,15.6,3,47.8,0,0,0,,0,0,32,22.3,265.8,1016.9,41.2,12.6,150.9,13,6,,2020-02-25T07:41:07,2020-02-25T18:48:45,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-26,23,9.4,15.1,23,8.6,15.1,3.4,50.6,0,0,0,,0,0,17.7,11.1,286.4,1017.8,36.8,13.1,198.4,17.1,7,,2020-02-26T07:39:42,2020-02-26T18:49:51,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-27,25,5.8,15.8,25,4.7,15.6,2.4,44.5,0,0,0,,0,0,40.7,24.5,250.8,1019.4,22.9,12.5,204.4,17.7,7,,2020-02-27T07:38:16,2020-02-27T18:50:57,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-28,22.1,11.3,16.2,22.1,11.3,16.2,4.7,48.3,0,0,0,,0,0,22.3,19.5,261.9,1020.7,53.1,11.9,182.7,15.8,7,,2020-02-28T07:36:49,2020-02-28T18:52:02,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-02-29,23.1,7.2,16.5,23.1,6.4,16.5,5.6,51.4,0,0,0,,0,0,60.4,39.2,251.9,1013.7,67.8,11.8,161.5,13.9,7,,2020-02-29T07:35:21,2020-02-29T18:53:07,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-03-01,21.6,15,18.2,21.6,15,18.2,6.6,47.3,0,0,0,,0,0,55.4,32.4,250.4,1012.7,48.1,12.9,183.3,16.1,8,,2020-03-01T07:33:53,2020-03-01T18:54:12,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-03-02,21.1,10.2,16.9,21.1,10.2,16.9,4.6,45.1,0,0,0,,0,0,85.2,52.5,261.4,1006.5,33.8,12.7,186.2,16,7,,2020-03-02T07:32:24,2020-03-02T18:55:17,0.23,Partially cloudy,Partly cloudy throughout the day.,wind,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-03-03,20.2,9.5,15.1,20.2,7.8,15,3.4,46,0,0,0,,0,0,64.5,40.1,258.7,1014.6,49.9,13.4,201.1,17.5,8,,2020-03-03T07:30:55,2020-03-03T18:56:21,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-03-04,25.3,14.4,19.5,25.3,14.4,19.5,8.8,51.6,0,0,0,,0,0,38.9,25.2,247.4,1016.3,42.6,14.7,184.5,15.8,7,,2020-03-04T07:29:24,2020-03-04T18:57:25,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-03-05,22.6,14.9,18.4,22.6,14.9,18.4,6.6,47.3,0,0,0,,0,0,73.1,41.6,258.6,1011.1,39.7,13.6,195.3,16.9,8,,2020-03-05T07:27:54,2020-03-05T18:58:29,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-03-06,19.9,10.9,14.7,19.9,10.9,14.7,-0.1,38.3,0,0,0,,0,0,62,37.1,286.7,1014.7,23.2,13.5,180.5,15.6,8,,2020-03-06T07:26:22,2020-03-06T18:59:32,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-03-07,20.6,8.7,13.6,20.6,6.9,13.5,0.5,41.8,0,0,0,,0,0,50.1,27.9,297.7,1022.4,30.2,13.3,154.9,13.5,6,,2020-03-07T07:24:50,2020-03-07T19:00:35,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-03-08,20.2,7.5,14,20.2,7.5,13.9,4.6,55.2,0,0,0,,0,0,24.1,22,62.6,1022.7,35.7,13.7,227,19.5,8,,2020-03-08T07:23:18,2020-03-08T19:01:38,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-03-09,22.6,9.5,15.7,22.6,9.5,15.7,2.9,46,0,0,0,,0,0,50,18.3,329,1021.7,48.1,14.7,170.5,14.5,7,,2020-03-09T07:21:45,2020-03-09T19:02:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-03-10,20.3,11.1,15.9,20.3,11.1,15.9,4.7,48.3,0,0,0,,0,0,29.8,11.1,8,1024.1,53.2,13.9,150.3,12.9,5,,2020-03-10T07:20:12,2020-03-10T19:03:43,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08285099999,08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999"
valencia,2020-03-11,24.7,8.4,15.8,24.7,8.1,15.6,8.5,65,0,0,0,,0,0,,15.7,67.6,1023,47.1,11.9,226.8,19.5,8,,2020-03-11T07:18:38,2020-03-11T19:04:45,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,VREI4,F1683,LEBT,08014399999,08286099999"
valencia,2020-03-12,21.5,9.4,15.1,21.5,9.4,15.1,10.5,75.7,0,0,0,,0,0,,14.9,67.1,1019.8,75.4,11.1,208.5,18,8,,2020-03-12T07:17:04,2020-03-12T19:05:47,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,VREI4,F1683,08014399999,LEBT,08286099999"
valencia,2020-03-13,19,10.4,14.6,19,10.4,14.6,11,80.2,0,0,0,,0,0,,19.9,70.2,1019.6,61.6,7.7,173.5,15,6,,2020-03-13T07:15:30,2020-03-13T19:06:49,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,VREI4,F1683,LEBT,08014399999,08286099999"
