name,datetime,temp,humidity,windspeed
valencia,2021-08-27,27.6,61.4,17.3
valencia,2021-08-28,26.4,67.6,17.8
valencia,2021-08-29,26.4,69.5,23.0
valencia,2021-08-30,24.0,78.0,21.7
valencia,2021-08-31,24.5,75.1,16.0
valencia,2021-09-01,24.9,77.1,47.5
valencia,2021-09-02,22.3,71.9,14.2
valencia,2021-09-03,24.5,71.2,17.2
valencia,2021-09-04,25.1,76.2,16.7
valencia,2021-09-05,25.7,75.1,16.7
valencia,2021-09-06,25.4,75.1,14.2
valencia,2021-09-07,25.5,77.9,17.2
valencia,2021-09-08,25.3,69.9,17.2
valencia,2021-09-09,25.2,67.1,15.9
valencia,2021-09-10,25.6,62.2,19.5
valencia,2021-09-11,25.2,71.1,14.7
valencia,2021-09-12,25.2,73.2,16.0
valencia,2021-09-13,24.7,73.1,14.2
valencia,2021-09-14,26.0,61.3,14.5
valencia,2021-09-15,25.9,67.4,19.9
valencia,2021-09-16,23.6,62.4,22.4
valencia,2021-09-17,22.5,73.6,19.4
valencia,2021-09-18,25.1,68.1,17.2
valencia,2021-09-19,22.6,53.7,14.9
valencia,2021-09-20,21.9,60.0,17.3
valencia,2021-09-21,19.6,62.2,21.7
valencia,2021-09-22,20.2,69.7,23.9
valencia,2021-09-23,21.8,70.2,24.7
valencia,2021-09-24,22.7,66.8,20.2
valencia,2021-09-25,23.3,79.2,10.0
valencia,2021-09-26,23.5,61.2,11.6
valencia,2021-09-27,23.0,64.6,17.8
valencia,2021-09-28,22.2,71.2,15.4
valencia,2021-09-29,22.4,69.3,18.8
valencia,2021-09-30,22.2,71.0,16.2
valencia,2021-10-01,23.0,73.2,15.8
valencia,2021-10-02,22.8,76.1,18.0
valencia,2021-10-03,23.2,62.5,26.0
valencia,2021-10-04,18.2,53.3,10.8
valencia,2021-10-05,20.0,47.7,13.6
valencia,2021-10-06,20.7,60.6,18.8
valencia,2021-10-07,20.2,65.3,14.8
valencia,2021-10-08,21.4,66.4,13.5
valencia,2021-10-09,20.7,71.7,17.2
valencia,2021-10-10,20.0,71.9,17.0
valencia,2021-10-11,20.4,70.0,15.6
valencia,2021-10-12,19.5,69.3,11.4
valencia,2021-10-13,19.1,68.0,13.6
valencia,2021-10-14,20.0,68.0,14.2
valencia,2021-10-15,20.3,67.8,18.2
valencia,2021-10-16,19.6,67.1,13.0
valencia,2021-10-17,19.6,75.4,11.3
valencia,2021-10-18,19.0,73.5,12.9
valencia,2021-10-19,20.1,70.5,18.3
valencia,2021-10-20,19.3,73.4,15.5
valencia,2021-10-21,20.3,67.5,21.1
valencia,2021-10-22,18.2,67.6,13.6
valencia,2021-10-23,17.5,63.7,18.2
valencia,2021-10-24,16.9,69.0,13.7
valencia,2021-10-25,16.7,72.4,12.4
valencia,2021-10-26,17.2,73.8,15.9
valencia,2021-10-27,17.4,69.4,13.5
valencia,2021-10-28,17.6,72.8,14.4
valencia,2021-10-29,18.3,69.6,10.1
valencia,2021-10-30,19.6,76.1,23.2
valencia,2021-10-31,22.8,64.3,22.7
valencia,2021-11-01,22.8,49.7,21.3
valencia,2021-11-02,17.3,46.0,25.6
valencia,2021-11-03,16.3,45.4,23.6
valencia,2021-11-04,13.0,46.3,15.5
valencia,2021-11-05,12.5,49.7,15.2
valencia,2021-11-06,13.1,38.7,17.9
valencia,2021-11-07,13.3,35.8,12.6
valencia,2021-11-08,14.8,50.5,16.1
valencia,2021-11-09,13.7,52.4,14.2
valencia,2021-11-10,15.9,57.6,13.8
valencia,2021-11-11,15.8,60.5,13.2
valencia,2021-11-12,15.9,72.0,9.2
valencia,2021-11-13,15.9,68.8,12.9
valencia,2021-11-14,15.1,61.2,22.2
valencia,2021-11-15,14.8,43.4,19.2
valencia,2021-11-16,12.6,51.6,13.9
valencia,2021-11-17,14.1,54.3,12.0
valencia,2021-11-18,13.6,69.3,11.5
valencia,2021-11-19,14.1,78.5,15.9
valencia,2021-11-20,14.3,83.9,13.4
valencia,2021-11-21,15.0,76.1,10.6
valencia,2021-11-22,12.9,82.3,13.4
valencia,2021-11-23,11.7,65.4,22.8
valencia,2021-11-24,9.3,65.1,18.1
valencia,2021-11-25,11.7,50.0,21.3
valencia,2021-11-26,11.1,50.2,22.6
valencia,2021-11-27,10.0,46.5,20.6
valencia,2021-11-28,9.5,41.2,27.2
valencia,2021-11-29,13.9,44.2,28.3
valencia,2021-11-30,12.6,63.1,14.9
valencia,2021-12-01,12.3,59.1,28.3
valencia,2021-12-02,11.6,48.9,32.7
valencia,2021-12-03,12.2,39.0,22.8
valencia,2021-12-04,13.7,48.9,23.7
valencia,2021-12-05,12.9,45.5,33.9
valencia,2021-12-06,13.2,42.5,22.6
valencia,2021-12-07,14.4,51.7,30.8
valencia,2021-12-08,14.5,45.0,37.2
valencia,2021-12-09,13.0,46.8,33.6
valencia,2021-12-10,15.9,49.5,32.2
valencia,2021-12-11,16.7,44.0,26.2
valencia,2021-12-12,13.5,66.1,13.7
valencia,2021-12-13,11.4,74.9,8.7
valencia,2021-12-14,11.0,76.1,8.8
valencia,2021-12-15,11.3,76.2,12.3
valencia,2021-12-16,11.3,72.7,16.0
valencia,2021-12-17,11.3,68.6,11.2
valencia,2021-12-18,12.0,71.6,9.7
valencia,2021-12-19,11.9,78.6,8.9
valencia,2021-12-20,10.4,77.5,7.8
valencia,2021-12-21,13.9,70.0,12.3
valencia,2021-12-22,12.4,84.4,11.3
valencia,2021-12-23,13.9,78.2,12.6
valencia,2021-12-24,13.4,75.2,8.2
valencia,2021-12-25,15.5,56.5,17.1
valencia,2021-12-26,15.7,61.6,26.7
valencia,2021-12-27,19.1,49.4,35.0
valencia,2021-12-28,18.0,45.7,37.2
valencia,2021-12-29,17.1,49.5,17.3
valencia,2021-12-30,14.9,60.4,9.3
valencia,2021-12-31,12.1,68.8,5.4
valencia,2022-01-01,10.6,77.5,9.3
valencia,2022-01-02,10.5,79.1,10.1
valencia,2022-01-03,10.2,82.8,12.3
valencia,2022-01-04,16.2,49.0,24.0
valencia,2022-01-05,12.6,34.7,30.6
valencia,2022-01-06,9.2,37.5,15.0
valencia,2022-01-07,9.6,39.5,27.3
valencia,2022-01-08,11.2,40.0,14.2
valencia,2022-01-09,13.4,40.2,29.6
valencia,2022-01-10,16.7,52.1,25.3
valencia,2022-01-11,12.1,81.9,15.4
valencia,2022-01-12,10.3,67.5,12.9
valencia,2022-01-13,10.1,75.1,9.4
valencia,2022-01-14,8.4,68.6,12.0
valencia,2022-01-15,9.1,64.1,13.2
valencia,2022-01-16,8.4,57.8,11.1
valencia,2022-01-17,8.0,54.8,9.3
valencia,2022-01-18,7.3,59.2,13.0
valencia,2022-01-19,7.4,59.1,12.3
valencia,2022-01-20,7.7,67.5,8.1
valencia,2022-01-21,8.4,65.6,14.2
valencia,2022-01-22,8.3,73.2,10.0
valencia,2022-01-23,8.8,80.4,14.1
valencia,2022-01-24,9.5,83.2,13.1
valencia,2022-01-25,10.5,81.5,16.7
valencia,2022-01-26,9.1,75.7,14.4
valencia,2022-01-27,8.9,60.1,8.2
valencia,2022-01-28,9.3,45.7,7.0
valencia,2022-01-29,9.5,44.6,9.3
valencia,2022-01-30,10.0,51.0,13.5
valencia,2022-01-31,12.5,39.1,33.4
valencia,2022-02-01,13.0,45.0,17.5
valencia,2022-02-02,13.3,59.5,11.9
valencia,2022-02-03,12.3,64.9,17.9
valencia,2022-02-04,11.8,78.6,14.2
valencia,2022-02-05,12.7,76.8,7.8
valencia,2022-02-06,11.7,74.7,16.7
valencia,2022-02-07,11.4,63.9,16.6
valencia,2022-02-08,10.6,68.8,11.3
valencia,2022-02-09,11.6,73.1,13.5
valencia,2022-02-10,11.3,68.3,10.8
valencia,2022-02-11,10.3,68.7,16.7
valencia,2022-02-12,11.2,69.8,14.4
valencia,2022-02-13,12.1,73.8,18.3
valencia,2022-02-14,14.9,44.0,25.6
valencia,2022-02-15,12.7,36.8,21.3
valencia,2022-02-16,15.5,33.6,22.0
valencia,2022-02-17,15.7,47.0,20.7
valencia,2022-02-18,14.1,61.5,19.4
valencia,2022-02-19,13.0,73.4,15.4
valencia,2022-02-20,12.1,58.2,16.7
valencia,2022-02-21,15.0,45.5,29.1
valencia,2022-02-22,13.2,44.0,17.0
valencia,2022-02-23,11.6,65.1,11.7
valencia,2022-02-24,11.8,71.6,15.9
valencia,2022-02-25,12.2,81.5,6.9
valencia,2022-02-26,11.6,77.3,18.2
valencia,2022-02-27,11.6,68.2,9.4
valencia,2022-02-28,12.5,65.1,15.9
valencia,2022-03-01,11.8,67.0,19.2
valencia,2022-03-02,13.1,67.0,27.8
valencia,2022-03-03,12.4,73.4,16.0
valencia,2022-03-04,13.0,69.9,11.9
valencia,2022-03-05,12.4,59.2,16.6
valencia,2022-03-06,10.7,78.8,20.3
valencia,2022-03-07,9.8,88.1,13.1
valencia,2022-03-08,11.3,74.1,12.0
valencia,2022-03-09,10.9,71.8,18.6
valencia,2022-03-10,12.4,70.4,16.7
valencia,2022-03-11,13.3,78.7,7.7
valencia,2022-03-12,14.9,52.2,31.1
valencia,2022-03-13,13.9,65.3,19.3
valencia,2022-03-14,13.8,82.2,29.6
valencia,2022-03-15,14.9,82.1,35.7
valencia,2022-03-16,14.4,75.8,26.1
valencia,2022-03-17,13.0,83.2,36.8
valencia,2022-03-18,13.2,73.9,36.3
valencia,2022-03-19,12.2,82.6,20.3
valencia,2022-03-20,13.4,85.9,22.3
valencia,2022-03-21,13.5,89.8,27.8
valencia,2022-03-22,12.8,76.0,22.9
valencia,2022-03-23,12.0,79.0,27.7
valencia,2022-03-24,10.8,91.4,25.4
valencia,2022-03-25,12.2,85.4,29.3
valencia,2022-03-26,12.0,72.4,24.9
valencia,2022-03-27,13.3,65.5,19.6
valencia,2022-03-28,12.3,75.8,13.1
valencia,2022-03-29,12.8,76.5,14.9
valencia,2022-03-30,13.8,75.9,16.1
valencia,2022-03-31,14.2,59.0,20.6
valencia,2022-04-01,12.3,34.2,34.2
valencia,2022-04-02,10.3,33.9,26.6
valencia,2022-04-03,8.6,39.3,15.4
valencia,2022-04-04,9.2,62.1,29.0
valencia,2022-04-05,10.5,56.5,20.8
valencia,2022-04-06,12.4,61.4,26.2
valencia,2022-04-07,18.0,47.3,36.0
valencia,2022-04-08,19.5,40.4,36.4
valencia,2022-04-09,18.1,52.5,31.5
valencia,2022-04-10,13.6,78.6,16.2
valencia,2022-04-11,12.8,81.4,19.3
valencia,2022-04-12,13.6,89.0,15.8
valencia,2022-04-13,13.8,91.7,21.0
valencia,2022-04-14,16.0,64.7,30.1
valencia,2022-04-15,17.3,56.7,16.0
valencia,2022-04-16,18.8,59.8,22.4
valencia,2022-04-17,17.8,59.7,19.9
valencia,2022-04-18,16.2,72.7,19.3
valencia,2022-04-19,15.6,82.0,18.6
valencia,2022-04-20,12.1,87.5,30.4
valencia,2022-04-21,14.6,59.8,22.2
valencia,2022-04-22,14.9,63.2,19.5
valencia,2022-04-23,14.6,56.5,47.5
valencia,2022-04-24,17.8,43.6,31.6
valencia,2022-04-25,15.6,67.0,21.7
valencia,2022-04-26,15.4,66.5,16.5
valencia,2022-04-27,14.7,77.3,8.9
valencia,2022-04-28,15.2,81.9,19.8
valencia,2022-04-29,16.8,67.4,22.3
valencia,2022-04-30,18.3,67.1,20.0
valencia,2022-05-01,17.6,72.4,19.2
valencia,2022-05-02,15.8,81.4,21.9
valencia,2022-05-03,14.1,93.5,20.4
valencia,2022-05-04,15.1,77.4,25.6
valencia,2022-05-05,17.3,66.1,20.1
valencia,2022-05-06,16.8,62.3,17.8
valencia,2022-05-07,17.8,59.1,20.6
valencia,2022-05-08,17.9,60.8,20.0
valencia,2022-05-09,18.4,62.5,19.3
valencia,2022-05-10,18.6,60.0,22.4
valencia,2022-05-11,18.9,64.0,21.1
valencia,2022-05-12,18.3,67.9,16.6
valencia,2022-05-13,18.9,68.9,16.5
valencia,2022-05-14,19.8,63.8,16.7
valencia,2022-05-15,20.3,57.4,15.5
valencia,2022-05-16,22.0,64.6,15.3
valencia,2022-05-17,22.1,59.8,16.7
valencia,2022-05-18,21.7,75.2,19.0
valencia,2022-05-19,21.9,72.1,19.8
valencia,2022-05-20,22.4,61.0,15.3
valencia,2022-05-21,22.8,58.5,14.7
valencia,2022-05-22,23.3,57.5,15.4
valencia,2022-05-23,24.9,51.6,26.8
valencia,2022-05-24,21.6,65.5,23.6
valencia,2022-05-25,17.6,60.2,20.2
valencia,2022-05-26,19.2,58.8,22.4
valencia,2022-05-27,21.0,59.2,21.7
valencia,2022-05-28,24.4,50.0,22.3
valencia,2022-05-29,23.1,55.8,23.6
valencia,2022-05-30,22.0,69.5,24.3
valencia,2022-05-31,21.8,73.7,19.7
valencia,2022-06-01,22.4,73.1,16.0
valencia,2022-06-02,22.4,77.7,19.8
valencia,2022-06-03,23.9,72.7,21.1
valencia,2022-06-04,23.1,74.6,20.5
valencia,2022-06-05,24.9,55.2,27.8
valencia,2022-06-06,23.3,64.0,18.8
valencia,2022-06-07,23.7,71.0,21.1
valencia,2022-06-08,24.6,71.5,18.6
valencia,2022-06-09,25.6,64.0,25.5
valencia,2022-06-10,24.5,65.7,22.3
valencia,2022-06-11,25.1,53.7,21.7
valencia,2022-06-12,25.4,44.5,20.0
valencia,2022-06-13,24.8,48.1,17.8
valencia,2022-06-14,25.7,59.2,22.4
valencia,2022-06-15,28.1,53.6,16.6
valencia,2022-06-16,28.2,50.3,18.3
valencia,2022-06-17,29.2,39.4,20.6
valencia,2022-06-18,27.6,44.7,21.1
valencia,2022-06-19,26.5,62.2,22.2
valencia,2022-06-20,26.9,69.9,19.8
valencia,2022-06-21,26.3,72.5,18.3
valencia,2022-06-22,26.1,54.4,26.2
valencia,2022-06-23,27.5,37.0,28.0
valencia,2022-06-24,26.8,37.1,26.7
valencia,2022-06-25,25.0,57.6,22.4
valencia,2022-06-26,24.2,69.4,19.1
valencia,2022-06-27,23.4,73.0,23.8
valencia,2022-06-28,23.4,66.5,22.2
valencia,2022-06-29,24.5,68.7,21.1
valencia,2022-06-30,24.7,66.7,21.0
valencia,2022-07-01,24.2,68.1,19.3
valencia,2022-07-02,24.1,68.0,16.6
valencia,2022-07-03,25.5,58.9,18.9
valencia,2022-07-04,26.3,60.1,17.1
valencia,2022-07-05,26.1,76.4,22.1
valencia,2022-07-06,25.8,73.8,23.6
valencia,2022-07-07,25.2,59.6,21.1
valencia,2022-07-08,26.3,55.9,23.1
valencia,2022-07-09,26.7,52.8,22.4
valencia,2022-07-10,26.8,50.7,20.6
valencia,2022-07-11,27.5,48.1,24.3
valencia,2022-07-12,28.0,42.3,18.8
valencia,2022-07-13,28.7,42.5,24.9
valencia,2022-07-14,27.3,52.1,23.0
valencia,2022-07-15,27.7,48.5,17.0
valencia,2022-07-16,29.2,38.5,22.4
valencia,2022-07-17,29.1,42.1,19.3
valencia,2022-07-18,28.2,52.9,19.4
valencia,2022-07-19,28.3,53.7,20.9
valencia,2022-07-20,27.8,57.7,21.7
valencia,2022-07-21,28.1,61.7,17.8
valencia,2022-07-22,28.5,56.7,20.6
valencia,2022-07-23,28.1,60.6,21.0
valencia,2022-07-24,28.5,63.9,17.3
valencia,2022-07-25,28.9,62.7,22.3
valencia,2022-07-26,28.7,65.5,20.6
valencia,2022-07-27,28.6,70.4,22.4
valencia,2022-07-28,28.6,69.6,24.2
valencia,2022-07-29,28.4,69.5,21.7
valencia,2022-07-30,28.4,70.6,20.6
valencia,2022-07-31,28.5,71.6,18.8
valencia,2022-08-01,28.2,67.8,20.0
valencia,2022-08-02,28.8,57.5,21.0
valencia,2022-08-03,29.0,54.4,23.9
valencia,2022-08-04,29.1,50.7,23.0
valencia,2022-08-05,28.5,51.2,20.4
valencia,2022-08-06,28.6,59.8,20.1
valencia,2022-08-07,28.5,61.8,24.4
valencia,2022-08-08,28.6,64.4,24.2
valencia,2022-08-09,28.8,62.7,19.3
valencia,2022-08-10,29.4,57.2,20.0
valencia,2022-08-11,28.4,53.1,18.6
valencia,2022-08-12,30.1,49.0,21.4
valencia,2022-08-13,32.7,32.0,49.0
valencia,2022-08-14,31.9,35.5,23.3
valencia,2022-08-15,28.0,53.1,22.1
valencia,2022-08-16,28.7,58.8,22.4
valencia,2022-08-17,27.2,55.6,22.9
valencia,2022-08-18,24.7,55.2,33.0
valencia,2022-08-19,25.3,55.3,22.8
valencia,2022-08-20,26.1,62.9,18.8
valencia,2022-08-21,27.0,55.4,20.1
valencia,2022-08-22,27.3,60.0,20.5
valencia,2022-08-23,27.3,69.1,22.1
valencia,2022-08-24,27.9,69.9,22.3
valencia,2022-08-25,27.4,70.7,21.3
valencia,2022-08-26,24.8,73.4,20.3
valencia,2022-08-27,25.0,68.1,18.5
valencia,2022-08-28,27.0,68.3,19.1
valencia,2022-08-29,26.8,71.2,16.5
valencia,2022-08-30,27.3,74.5,17.8
valencia,2022-08-31,29.3,54.7,32.0
valencia,2022-09-01,26.3,73.1,20.3
valencia,2022-09-02,28.5,55.7,25.4
valencia,2022-09-03,25.7,64.1,21.2
valencia,2022-09-04,26.1,68.5,17.5
valencia,2022-09-05,26.7,70.8,17.3
valencia,2022-09-06,26.9,58.1,23.7
valencia,2022-09-07,27.1,48.4,19.2
valencia,2022-09-08,26.1,45.7,20.6
valencia,2022-09-09,26.2,54.5,22.8
valencia,2022-09-10,26.0,66.7,19.0
valencia,2022-09-11,26.2,72.8,17.8
valencia,2022-09-12,26.6,74.3,18.5
valencia,2022-09-13,23.8,82.3,18.9
valencia,2022-09-14,25.0,68.9,18.0
valencia,2022-09-15,25.1,53.1,20.0
valencia,2022-09-16,24.7,61.4,18.2
valencia,2022-09-17,23.6,68.1,18.5
valencia,2022-09-18,22.2,79.4,12.0
valencia,2022-09-19,23.7,71.4,17.2
valencia,2022-09-20,23.6,68.3,20.3
valencia,2022-09-21,23.6,70.2,13.7
valencia,2022-09-22,22.7,74.2,21.1
valencia,2022-09-23,23.8,73.3,18.7
valencia,2022-09-24,22.2,74.7,18.7
valencia,2022-09-25,21.7,62.3,22.4
valencia,2022-09-26,19.9,73.6,18.0
valencia,2022-09-27,21.5,55.0,19.9
valencia,2022-09-28,22.4,43.5,20.5
valencia,2022-09-29,20.9,42.6,26.9
valencia,2022-09-30,19.8,41.6,25.4
valencia,2022-10-01,19.1,48.2,19.8
valencia,2022-10-02,20.0,55.2,16.2
valencia,2022-10-03,20.1,67.7,11.5
valencia,2022-10-04,21.8,77.0,19.3
valencia,2022-10-05,21.3,77.9,16.4
valencia,2022-10-06,20.8,74.7,26.5
valencia,2022-10-07,20.4,83.0,17.1
valencia,2022-10-08,20.0,81.0,20.8
valencia,2022-10-09,20.5,79.8,12.6
valencia,2022-10-10,19.3,84.0,11.7
valencia,2022-10-11,19.2,85.5,15.2
valencia,2022-10-12,19.6,77.6,18.3
valencia,2022-10-13,19.9,72.4,17.7
valencia,2022-10-14,21.3,64.6,19.7
valencia,2022-10-15,20.7,72.0,15.4
valencia,2022-10-16,20.2,79.9,12.7
valencia,2022-10-17,20.8,83.0,14.5
valencia,2022-10-18,21.0,82.7,12.4
valencia,2022-10-19,21.4,83.9,14.2
valencia,2022-10-20,21.8,86.4,16.1
valencia,2022-10-21,22.7,65.4,25.0
valencia,2022-10-22,20.5,70.9,14.9
valencia,2022-10-23,20.8,81.6,11.7
valencia,2022-10-24,20.6,66.3,12.0
valencia,2022-10-25,19.4,74.6,12.7
valencia,2022-10-26,20.0,78.5,10.9
valencia,2022-10-27,19.6,80.4,12.4
valencia,2022-10-28,19.2,79.7,13.7
valencia,2022-10-29,19.0,80.9,11.9
valencia,2022-10-30,18.4,82.4,11.2
valencia,2022-10-31,19.9,79.9,8.4
valencia,2022-11-01,20.8,72.1,17.5
valencia,2022-11-02,19.7,79.5,16.4
valencia,2022-11-03,19.8,67.7,22.4
valencia,2022-11-04,19.1,43.0,23.2
valencia,2022-11-05,15.4,43.6,15.7
valencia,2022-11-06,15.0,50.3,19.2
valencia,2022-11-07,15.4,64.5,11.7
valencia,2022-11-08,17.4,61.9,21.7
valencia,2022-11-09,18.6,60.1,24.7
valencia,2022-11-10,16.0,67.7,17.2
valencia,2022-11-11,14.5,95.5,15.6
valencia,2022-11-12,16.9,92.0,24.2
valencia,2022-11-13,16.3,81.4,11.9
valencia,2022-11-14,16.3,76.1,19.9
valencia,2022-11-15,19.1,63.8,29.3
valencia,2022-11-16,18.9,61.2,31.3
valencia,2022-11-17,20.0,63.3,44.9
valencia,2022-11-18,14.7,67.8,21.6
valencia,2022-11-19,12.4,49.6,30.2
valencia,2022-11-20,13.6,56.2,23.0
valencia,2022-11-21,16.5,64.0,32.0
valencia,2022-11-22,13.8,49.7,33.1
valencia,2022-11-23,19.0,63.5,38.7
valencia,2022-11-24,17.2,66.9,23.6
valencia,2022-11-25,17.4,56.5,27.1
valencia,2022-11-26,12.3,55.2,20.4
valencia,2022-11-27,9.7,72.2,10.5
valencia,2022-11-28,13.1,54.9,25.2
valencia,2022-11-29,13.4,49.1,23.7
valencia,2022-11-30,11.4,68.7,13.2
valencia,2022-12-01,12.0,76.1,16.9
valencia,2022-12-02,11.7,65.4,20.9
valencia,2022-12-03,10.3,72.2,12.9
valencia,2022-12-04,10.9,80.4,12.3
valencia,2022-12-05,12.4,80.4,11.5
valencia,2022-12-06,13.4,84.2,8.0
valencia,2022-12-07,13.2,88.8,10.2
valencia,2022-12-08,12.5,92.9,8.3
valencia,2022-12-09,14.1,80.5,18.2
valencia,2022-12-10,14.0,65.4,22.8
valencia,2022-12-11,11.6,83.0,24.2
valencia,2022-12-12,13.1,87.3,25.5
valencia,2022-12-13,18.5,76.9,27.9
valencia,2022-12-14,17.3,69.9,33.0
valencia,2022-12-15,14.4,71.5,23.9
valencia,2022-12-16,13.1,65.2,24.3
valencia,2022-12-17,10.9,81.1,8.2
valencia,2022-12-18,10.9,84.8,11.8
valencia,2022-12-19,11.4,83.8,11.6
valencia,2022-12-20,11.3,77.5,15.3
valencia,2022-12-21,16.0,63.4,29.3
valencia,2022-12-22,15.4,68.1,21.9
valencia,2022-12-23,16.9,62.8,16.6
valencia,2022-12-24,15.7,64.2,19.0
valencia,2022-12-25,15.0,61.7,17.0
valencia,2022-12-26,12.5,70.6,8.3
valencia,2022-12-27,11.5,74.1,10.1
valencia,2022-12-28,10.9,78.9,11.4
valencia,2022-12-29,12.9,61.1,29.2
valencia,2022-12-30,16.6,51.6,34.9
valencia,2022-12-31,13.8,53.0,16.5
valencia,2023-01-01,9.7,71.9,10.3
